Scheduled_dt,avg_delay,median_delay,std_delay,n_obs
2017-06-21 12:30:00,7.186026936026936,5.333333333333333,7.947635705377387,99
2017-06-21 13:00:00,10.113513513513512,7.883333333333334,9.154569018071461,111
2017-06-21 13:30:00,12.024074074074074,10.083333333333332,9.874428972102393,108
2017-06-21 14:00:00,11.539039039039038,10.75,10.811008581205849,111
2017-06-21 14:30:00,15.707682291666666,11.416666666666666,15.50705000146016,128
2017-06-21 15:00:00,15.689942528735632,12.608333333333334,12.962482443875455,116
2017-06-21 15:30:00,23.93722222222222,11.983333333333334,39.6117060180071,120
2017-06-21 16:00:00,13.718768768768768,10.016666666666667,13.38963626008411,111
2017-06-21 16:30:00,16.34985632183908,12.758333333333333,16.11810868295065,116
2017-06-21 17:00:00,16.05757575757576,16.366666666666667,15.228406382694931,99
2017-06-21 17:30:00,19.033783783783782,17.383333333333333,14.282679073353906,111
2017-06-21 18:00:00,17.69719471947195,14.75,14.44642671491753,101
2017-06-21 18:30:00,14.460774410774409,11.083333333333334,12.269278484038294,99
2017-06-21 19:00:00,13.323577235772357,11.741666666666667,10.868240674467904,82
2017-06-21 19:30:00,15.330989583333334,14.216666666666667,13.033328552208053,64
2017-06-21 20:00:00,11.167567567567568,7.258333333333333,13.387789733235977,74
2017-06-21 20:30:00,15.082304526748972,12.416666666666666,14.895674089050667,81
2017-06-21 21:00:00,11.080392156862745,5.766666666666667,12.581163479972906,51
2017-06-21 21:30:00,6.740404040404041,3.966666666666667,10.575640273418955,33
2017-06-21 22:00:00,8.33641975308642,3.283333333333333,13.776126721907588,27
2017-06-21 22:30:00,8.480864197530865,5.283333333333333,10.83807066410644,27
2017-06-21 23:00:00,10.067460317460318,6.1,9.67533444180854,21
2017-06-21 23:30:00,10.555555555555555,9.308333333333334,7.442704930518859,24
2017-06-22 00:00:00,109.14761904761905,4.558333333333334,382.9025109605288,14
2017-06-22 00:30:00,1.605263157894737,0.9166666666666666,7.019347276800933,19
2017-06-22 01:00:00,-0.3166666666666666,-0.4083333333333333,1.4499254982988898,10
2017-06-22 01:30:00,0.95,0.9666666666666666,5.6643186856708105,10
2017-06-22 02:00:00,2.262121212121212,2.2333333333333334,2.3635201020357903,11
2017-06-22 02:30:00,4.419444444444444,3.6083333333333334,3.778098991097505,12
2017-06-22 03:00:00,2.711111111111111,1.925,3.5191348033728063,12
2017-06-22 03:30:00,1.018888888888889,-0.25,4.5196434868999615,15
2017-06-22 04:00:00,1.425925925925926,0.36666666666666664,3.2902471360693397,18
2017-06-22 04:30:00,7.915277777777778,3.0583333333333336,11.30409155615005,24
